id,link,bank,rating
496985,/bank/sovkombank/otzyvy/496985,sovkombank,5
496983,/bank/sovkombank/otzyvy/496983,sovkombank,5
496980,/bank/sovkombank/otzyvy/496980,sovkombank,5
496979,/bank/sovkombank/otzyvy/496979,sovkombank,5
496978,/bank/gazprombank/otzyvy/496978,gazprombank,1
496977,/bank/sovkombank/otzyvy/496977,sovkombank,5
496976,/bank/sovkombank/otzyvy/496976,sovkombank,5
496975,/bank/sovkombank/otzyvy/496975,sovkombank,5
496974,/bank/sovkombank/otzyvy/496974,sovkombank,5
496972,/bank/sovkombank/otzyvy/496972,sovkombank,5
496969,/bank/sovkombank/otzyvy/496969,sovkombank,5
496965,/bank/sovkombank/otzyvy/496965,sovkombank,5
496963,/bank/sovkombank/otzyvy/496963,sovkombank,5
496961,/bank/sovkombank/otzyvy/496961,sovkombank,5
496960,/bank/sovkombank/otzyvy/496960,sovkombank,5
496959,/bank/sovkombank/otzyvy/496959,sovkombank,5
496958,/bank/sovkombank/otzyvy/496958,sovkombank,3
496957,/bank/sovkombank/otzyvy/496957,sovkombank,5
496956,/bank/sovkombank/otzyvy/496956,sovkombank,5
496954,/bank/sovkombank/otzyvy/496954,sovkombank,5
496953,/bank/sovkombank/otzyvy/496953,sovkombank,5
496949,/bank/tinkoff-bank/otzyvy/496949,tinkoff-bank,5
496946,/bank/sovkombank/otzyvy/496946,sovkombank,5
496942,/bank/sovkombank/otzyvy/496942,sovkombank,5
496940,/bank/sovkombank/otzyvy/496940,sovkombank,5
496939,/bank/sovkombank/otzyvy/496939,sovkombank,5
496937,/bank/tinkoff-bank/otzyvy/496937,tinkoff-bank,5
496936,/bank/sovkombank/otzyvy/496936,sovkombank,5
496934,/bank/sovkombank/otzyvy/496934,sovkombank,5
496932,/bank/tinkoff-bank/otzyvy/496932,tinkoff-bank,5
496931,/bank/sovkombank/otzyvy/496931,sovkombank,5
496927,/bank/sovkombank/otzyvy/496927,sovkombank,5
496926,/bank/sovkombank/otzyvy/496926,sovkombank,5
496923,/bank/sovkombank/otzyvy/496923,sovkombank,5
496922,/bank/sovkombank/otzyvy/496922,sovkombank,5
496921,/bank/sovkombank/otzyvy/496921,sovkombank,4
496920,/bank/sovkombank/otzyvy/496920,sovkombank,5
496917,/bank/sovkombank/otzyvy/496917,sovkombank,5
496916,/bank/sovkombank/otzyvy/496916,sovkombank,5
496914,/bank/sovkombank/otzyvy/496914,sovkombank,5
496913,/bank/sovkombank/otzyvy/496913,sovkombank,5
496912,/bank/sovkombank/otzyvy/496912,sovkombank,5
496911,/bank/sovkombank/otzyvy/496911,sovkombank,5
496909,/bank/sovkombank/otzyvy/496909,sovkombank,5
496908,/bank/sovkombank/otzyvy/496908,sovkombank,4
496906,/bank/sovkombank/otzyvy/496906,sovkombank,5
496904,/bank/sovkombank/otzyvy/496904,sovkombank,5
496903,/bank/sovkombank/otzyvy/496903,sovkombank,5
496902,/bank/tinkoff-bank/otzyvy/496902,tinkoff-bank,5
496899,/bank/sovkombank/otzyvy/496899,sovkombank,5
496898,/bank/sovkombank/otzyvy/496898,sovkombank,5
496895,/bank/sovkombank/otzyvy/496895,sovkombank,5
496893,/bank/sovkombank/otzyvy/496893,sovkombank,5
496892,/bank/sovkombank/otzyvy/496892,sovkombank,5
496891,/bank/sovkombank/otzyvy/496891,sovkombank,5
496890,/bank/sovkombank/otzyvy/496890,sovkombank,5
496889,/bank/sovkombank/otzyvy/496889,sovkombank,5
496888,/bank/sovkombank/otzyvy/496888,sovkombank,5
496887,/bank/sovkombank/otzyvy/496887,sovkombank,5
496885,/bank/sovkombank/otzyvy/496885,sovkombank,5
496884,/bank/tinkoff-bank/otzyvy/496884,tinkoff-bank,5
496883,/bank/sovkombank/otzyvy/496883,sovkombank,5
496881,/bank/sovkombank/otzyvy/496881,sovkombank,5
496879,/bank/sovkombank/otzyvy/496879,sovkombank,5
496878,/bank/sovkombank/otzyvy/496878,sovkombank,5
496877,/bank/sovkombank/otzyvy/496877,sovkombank,5
496875,/bank/sovkombank/otzyvy/496875,sovkombank,4
496871,/bank/rosbank/otzyvy/496871,rosbank,1
496862,/bank/sovkombank/otzyvy/496862,sovkombank,5
496852,/bank/sovkombank/otzyvy/496852,sovkombank,5
496851,/bank/sovkombank/otzyvy/496851,sovkombank,5
496850,/bank/tinkoff-bank/otzyvy/496850,tinkoff-bank,5
496848,/bank/sovkombank/otzyvy/496848,sovkombank,5
496846,/bank/sovkombank/otzyvy/496846,sovkombank,5
496843,/bank/sovkombank/otzyvy/496843,sovkombank,5
496840,/bank/sovkombank/otzyvy/496840,sovkombank,5
496835,/bank/sovkombank/otzyvy/496835,sovkombank,5
496834,/bank/sovkombank/otzyvy/496834,sovkombank,5
496832,/bank/sovkombank/otzyvy/496832,sovkombank,5
496831,/bank/sovkombank/otzyvy/496831,sovkombank,5
496830,/bank/tinkoff-bank/otzyvy/496830,tinkoff-bank,5
496827,/bank/sovkombank/otzyvy/496827,sovkombank,5
496826,/bank/sovkombank/otzyvy/496826,sovkombank,4
496822,/bank/sovkombank/otzyvy/496822,sovkombank,5
496818,/bank/tinkoff-bank/otzyvy/496818,tinkoff-bank,5
496817,/bank/sovkombank/otzyvy/496817,sovkombank,5
496815,/bank/sovkombank/otzyvy/496815,sovkombank,5
496814,/bank/sovkombank/otzyvy/496814,sovkombank,4
496813,/bank/tinkoff-bank/otzyvy/496813,tinkoff-bank,5
496812,/bank/tinkoff-bank/otzyvy/496812,tinkoff-bank,5
496807,/bank/sovkombank/otzyvy/496807,sovkombank,5
496806,/bank/tinkoff-bank/otzyvy/496806,tinkoff-bank,5
496805,/bank/sovkombank/otzyvy/496805,sovkombank,5
496804,/bank/sovkombank/otzyvy/496804,sovkombank,5
496800,/bank/sovkombank/otzyvy/496800,sovkombank,5
496799,/bank/tinkoff-bank/otzyvy/496799,tinkoff-bank,5
496798,/bank/tinkoff-bank/otzyvy/496798,tinkoff-bank,5
496795,/bank/tinkoff-bank/otzyvy/496795,tinkoff-bank,5
496794,/bank/sovkombank/otzyvy/496794,sovkombank,5
496790,/bank/sovkombank/otzyvy/496790,sovkombank,5
496787,/bank/sovkombank/otzyvy/496787,sovkombank,5
496783,/bank/tinkoff-bank/otzyvy/496783,tinkoff-bank,5
496776,/bank/sovkombank/otzyvy/496776,sovkombank,5
496773,/bank/sovkombank/otzyvy/496773,sovkombank,5
496772,/bank/gazprombank/otzyvy/496772,gazprombank,2
496765,/bank/sovkombank/otzyvy/496765,sovkombank,5
496764,/bank/sovkombank/otzyvy/496764,sovkombank,5
496763,/bank/sovkombank/otzyvy/496763,sovkombank,4
496757,/bank/sovkombank/otzyvy/496757,sovkombank,5
496755,/bank/sovkombank/otzyvy/496755,sovkombank,5
496753,/bank/sovkombank/otzyvy/496753,sovkombank,5
496748,/bank/sovkombank/otzyvy/496748,sovkombank,5
496747,/bank/sovkombank/otzyvy/496747,sovkombank,5
496744,/bank/tinkoff-bank/otzyvy/496744,tinkoff-bank,5
496743,/bank/sovkombank/otzyvy/496743,sovkombank,5
496740,/bank/sovkombank/otzyvy/496740,sovkombank,5
496739,/bank/sovkombank/otzyvy/496739,sovkombank,5
496736,/bank/gazprombank/otzyvy/496736,gazprombank,5
496735,/bank/gazprombank/otzyvy/496735,gazprombank,5
496732,/bank/sovkombank/otzyvy/496732,sovkombank,5
496728,/bank/sovkombank/otzyvy/496728,sovkombank,5
496724,/bank/tinkoff-bank/otzyvy/496724,tinkoff-bank,5
496722,/bank/sovkombank/otzyvy/496722,sovkombank,5
496717,/bank/sovkombank/otzyvy/496717,sovkombank,5
496716,/bank/sovkombank/otzyvy/496716,sovkombank,4
496715,/bank/sovkombank/otzyvy/496715,sovkombank,5
496714,/bank/sovkombank/otzyvy/496714,sovkombank,5
496713,/bank/sovkombank/otzyvy/496713,sovkombank,5
496709,/bank/tinkoff-bank/otzyvy/496709,tinkoff-bank,5
496708,/bank/sovkombank/otzyvy/496708,sovkombank,4
496707,/bank/sovkombank/otzyvy/496707,sovkombank,5
496705,/bank/tinkoff-bank/otzyvy/496705,tinkoff-bank,5
496702,/bank/vtb/otzyvy/496702,vtb,3
496701,/bank/sovkombank/otzyvy/496701,sovkombank,5
496698,/bank/tinkoff-bank/otzyvy/496698,tinkoff-bank,5
496694,/bank/sovkombank/otzyvy/496694,sovkombank,5
496693,/bank/tinkoff-bank/otzyvy/496693,tinkoff-bank,5
496692,/bank/tinkoff-bank/otzyvy/496692,tinkoff-bank,5
496690,/bank/bank-domrf/otzyvy/496690,bank-domrf,2
496688,/bank/sovkombank/otzyvy/496688,sovkombank,5
496686,/bank/sovkombank/otzyvy/496686,sovkombank,5
496684,/bank/gazprombank/otzyvy/496684,gazprombank,5
496683,/bank/sovkombank/otzyvy/496683,sovkombank,5
496680,/bank/tinkoff-bank/otzyvy/496680,tinkoff-bank,5
496675,/bank/sovkombank/otzyvy/496675,sovkombank,4
496674,/bank/gazprombank/otzyvy/496674,gazprombank,5
496673,/bank/sovkombank/otzyvy/496673,sovkombank,5
496672,/bank/gazprombank/otzyvy/496672,gazprombank,5
496667,/bank/sovkombank/otzyvy/496667,sovkombank,5
496663,/bank/sovkombank/otzyvy/496663,sovkombank,5
496662,/bank/sovkombank/otzyvy/496662,sovkombank,5
496661,/bank/sovkombank/otzyvy/496661,sovkombank,5
496660,/bank/sovkombank/otzyvy/496660,sovkombank,5
496658,/bank/sovkombank/otzyvy/496658,sovkombank,4
496656,/bank/sovkombank/otzyvy/496656,sovkombank,4
496653,/bank/sovkombank/otzyvy/496653,sovkombank,5
496650,/bank/sovkombank/otzyvy/496650,sovkombank,5
496649,/bank/sovkombank/otzyvy/496649,sovkombank,4
496642,/bank/tinkoff-bank/otzyvy/496642,tinkoff-bank,5
496641,/bank/sovkombank/otzyvy/496641,sovkombank,5
496639,/bank/sovkombank/otzyvy/496639,sovkombank,5
496634,/bank/tinkoff-bank/otzyvy/496634,tinkoff-bank,1
496633,/bank/tinkoff-bank/otzyvy/496633,tinkoff-bank,5
496630,/bank/tinkoff-bank/otzyvy/496630,tinkoff-bank,5
496626,/bank/sovkombank/otzyvy/496626,sovkombank,5
496624,/bank/tinkoff-bank/otzyvy/496624,tinkoff-bank,5
496623,/bank/sovkombank/otzyvy/496623,sovkombank,5
496620,/bank/sovkombank/otzyvy/496620,sovkombank,5
496619,/bank/tinkoff-bank/otzyvy/496619,tinkoff-bank,5
496615,/bank/sovkombank/otzyvy/496615,sovkombank,5
496612,/bank/sovkombank/otzyvy/496612,sovkombank,5
496611,/bank/tinkoff-bank/otzyvy/496611,tinkoff-bank,5
496610,/bank/sovkombank/otzyvy/496610,sovkombank,5
496609,/bank/sovkombank/otzyvy/496609,sovkombank,5
496603,/bank/sovkombank/otzyvy/496603,sovkombank,5
496602,/bank/sovkombank/otzyvy/496602,sovkombank,5
496598,/bank/sovkombank/otzyvy/496598,sovkombank,5
496596,/bank/sovkombank/otzyvy/496596,sovkombank,5
496595,/bank/sovkombank/otzyvy/496595,sovkombank,5
496591,/bank/sovkombank/otzyvy/496591,sovkombank,5
496589,/bank/sovkombank/otzyvy/496589,sovkombank,4
496588,/bank/promsvjazbank/otzyvy/496588,promsvjazbank,1
496587,/bank/sovkombank/otzyvy/496587,sovkombank,5
496586,/bank/tinkoff-bank/otzyvy/496586,tinkoff-bank,5
496584,/bank/sovkombank/otzyvy/496584,sovkombank,5
496580,/bank/sovkombank/otzyvy/496580,sovkombank,5
496579,/bank/sovkombank/otzyvy/496579,sovkombank,5
496574,/bank/sovkombank/otzyvy/496574,sovkombank,5
496571,/bank/sovkombank/otzyvy/496571,sovkombank,5
496570,/bank/tinkoff-bank/otzyvy/496570,tinkoff-bank,5
496566,/bank/sovkombank/otzyvy/496566,sovkombank,5
496565,/bank/sovkombank/otzyvy/496565,sovkombank,5
496564,/bank/sovkombank/otzyvy/496564,sovkombank,5
496562,/bank/sovkombank/otzyvy/496562,sovkombank,5
496559,/bank/sovkombank/otzyvy/496559,sovkombank,5
496558,/bank/sovkombank/otzyvy/496558,sovkombank,5
496557,/bank/sovkombank/otzyvy/496557,sovkombank,5
496554,/bank/sovkombank/otzyvy/496554,sovkombank,5
496551,/bank/sovkombank/otzyvy/496551,sovkombank,5
496550,/bank/sovkombank/otzyvy/496550,sovkombank,5
496549,/bank/sovkombank/otzyvy/496549,sovkombank,4
496547,/bank/sovkombank/otzyvy/496547,sovkombank,5
496544,/bank/sovkombank/otzyvy/496544,sovkombank,5
496542,/bank/sovkombank/otzyvy/496542,sovkombank,5
496541,/bank/sovkombank/otzyvy/496541,sovkombank,5
496540,/bank/sovkombank/otzyvy/496540,sovkombank,5
496533,/bank/sovkombank/otzyvy/496533,sovkombank,5
496530,/bank/sovkombank/otzyvy/496530,sovkombank,5
496529,/bank/sovkombank/otzyvy/496529,sovkombank,5
496528,/bank/tinkoff-bank/otzyvy/496528,tinkoff-bank,5
496519,/bank/tinkoff-bank/otzyvy/496519,tinkoff-bank,5
496513,/bank/tinkoff-bank/otzyvy/496513,tinkoff-bank,5
496512,/bank/sovkombank/otzyvy/496512,sovkombank,5
496511,/bank/sovkombank/otzyvy/496511,sovkombank,5
496510,/bank/sovkombank/otzyvy/496510,sovkombank,5
496509,/bank/sovkombank/otzyvy/496509,sovkombank,5
496508,/bank/sovkombank/otzyvy/496508,sovkombank,5
496507,/bank/sovkombank/otzyvy/496507,sovkombank,5
496505,/bank/sovkombank/otzyvy/496505,sovkombank,5
496502,/bank/sovkombank/otzyvy/496502,sovkombank,5
496501,/bank/sovkombank/otzyvy/496501,sovkombank,5
496500,/bank/sovkombank/otzyvy/496500,sovkombank,5
496496,/bank/sovkombank/otzyvy/496496,sovkombank,5
496494,/bank/kivi-bank/otzyvy/496494,kivi-bank,5
496493,/bank/sovkombank/otzyvy/496493,sovkombank,5
496492,/bank/promsvjazbank/otzyvy/496492,promsvjazbank,1
496491,/bank/sovkombank/otzyvy/496491,sovkombank,5
496489,/bank/sovkombank/otzyvy/496489,sovkombank,5
496486,/bank/sovkombank/otzyvy/496486,sovkombank,5
496485,/bank/sovkombank/otzyvy/496485,sovkombank,5
496484,/bank/tinkoff-bank/otzyvy/496484,tinkoff-bank,1
496483,/bank/tinkoff-bank/otzyvy/496483,tinkoff-bank,5
496480,/bank/gazprombank/otzyvy/496480,gazprombank,1
496479,/bank/sovkombank/otzyvy/496479,sovkombank,5
496478,/bank/sovkombank/otzyvy/496478,sovkombank,5
496477,/bank/sovkombank/otzyvy/496477,sovkombank,5
496476,/bank/sovkombank/otzyvy/496476,sovkombank,5
496475,/bank/sovkombank/otzyvy/496475,sovkombank,5
496472,/bank/sovkombank/otzyvy/496472,sovkombank,5
496471,/bank/sovkombank/otzyvy/496471,sovkombank,5
496470,/bank/tinkoff-bank/otzyvy/496470,tinkoff-bank,5
496468,/bank/sovkombank/otzyvy/496468,sovkombank,5
496467,/bank/alfa-bank/otzyvy/496467,alfa-bank,1
496466,/bank/vtb/otzyvy/496466,vtb,1
496465,/bank/tinkoff-bank/otzyvy/496465,tinkoff-bank,5
496459,/bank/sovkombank/otzyvy/496459,sovkombank,5
496458,/bank/sovkombank/otzyvy/496458,sovkombank,5
496455,/bank/sovkombank/otzyvy/496455,sovkombank,5
496451,/bank/sovkombank/otzyvy/496451,sovkombank,5
496448,/bank/sovkombank/otzyvy/496448,sovkombank,5
496443,/bank/sovkombank/otzyvy/496443,sovkombank,5
496442,/bank/sovkombank/otzyvy/496442,sovkombank,4
496438,/bank/sovkombank/otzyvy/496438,sovkombank,5
496436,/bank/sovkombank/otzyvy/496436,sovkombank,5
496435,/bank/sovkombank/otzyvy/496435,sovkombank,5
496428,/bank/sovkombank/otzyvy/496428,sovkombank,5
496426,/bank/sovkombank/otzyvy/496426,sovkombank,5
496425,/bank/sovkombank/otzyvy/496425,sovkombank,5
496424,/bank/tinkoff-bank/otzyvy/496424,tinkoff-bank,5
496423,/bank/sovkombank/otzyvy/496423,sovkombank,5
496422,/bank/sovkombank/otzyvy/496422,sovkombank,5
496419,/bank/expobank/otzyvy/496419,expobank,5
496418,/bank/sovkombank/otzyvy/496418,sovkombank,5
496416,/bank/sovkombank/otzyvy/496416,sovkombank,5
496415,/bank/sovkombank/otzyvy/496415,sovkombank,5
496412,/bank/sovkombank/otzyvy/496412,sovkombank,5
496411,/bank/sovkombank/otzyvy/496411,sovkombank,5
496408,/bank/tinkoff-bank/otzyvy/496408,tinkoff-bank,5
496407,/bank/sovkombank/otzyvy/496407,sovkombank,5
496406,/bank/sovkombank/otzyvy/496406,sovkombank,5
496405,/bank/sovkombank/otzyvy/496405,sovkombank,5
496404,/bank/sovkombank/otzyvy/496404,sovkombank,5
496403,/bank/primore/otzyvy/496403,primore,4
496402,/bank/sovkombank/otzyvy/496402,sovkombank,5
496399,/bank/sovkombank/otzyvy/496399,sovkombank,4
496398,/bank/sovkombank/otzyvy/496398,sovkombank,5
496396,/bank/sovkombank/otzyvy/496396,sovkombank,5
496395,/bank/sovkombank/otzyvy/496395,sovkombank,5
496394,/bank/sovkombank/otzyvy/496394,sovkombank,5
496393,/bank/sovkombank/otzyvy/496393,sovkombank,5
496392,/bank/sovkombank/otzyvy/496392,sovkombank,5
496391,/bank/sovkombank/otzyvy/496391,sovkombank,5
496386,/bank/tinkoff-bank/otzyvy/496386,tinkoff-bank,5
496385,/bank/sovkombank/otzyvy/496385,sovkombank,5
496384,/bank/sovkombank/otzyvy/496384,sovkombank,5
496382,/bank/sovkombank/otzyvy/496382,sovkombank,5
496381,/bank/sovkombank/otzyvy/496381,sovkombank,5
496380,/bank/sovkombank/otzyvy/496380,sovkombank,5
496376,/bank/sovkombank/otzyvy/496376,sovkombank,5
496375,/bank/sovkombank/otzyvy/496375,sovkombank,5
496374,/bank/sovkombank/otzyvy/496374,sovkombank,5
496369,/bank/alfa-bank/otzyvy/496369,alfa-bank,1
496366,/bank/sovkombank/otzyvy/496366,sovkombank,5
496365,/bank/sovkombank/otzyvy/496365,sovkombank,5
496364,/bank/sovkombank/otzyvy/496364,sovkombank,5
496363,/bank/sovkombank/otzyvy/496363,sovkombank,5
496358,/bank/sovkombank/otzyvy/496358,sovkombank,5
496357,/bank/sovkombank/otzyvy/496357,sovkombank,5
496356,/bank/sovkombank/otzyvy/496356,sovkombank,5
496351,/bank/sovkombank/otzyvy/496351,sovkombank,5
496350,/bank/sovkombank/otzyvy/496350,sovkombank,5
496347,/bank/sovkombank/otzyvy/496347,sovkombank,5
496343,/bank/sovkombank/otzyvy/496343,sovkombank,4
496341,/bank/sovkombank/otzyvy/496341,sovkombank,5
496332,/bank/sovkombank/otzyvy/496332,sovkombank,4
496330,/bank/sberbank-rossii/otzyvy/496330,sberbank-rossii,2
496328,/bank/sovkombank/otzyvy/496328,sovkombank,5
496327,/bank/sovkombank/otzyvy/496327,sovkombank,5
496325,/bank/sovkombank/otzyvy/496325,sovkombank,5
496323,/bank/sovkombank/otzyvy/496323,sovkombank,4
496321,/bank/sovkombank/otzyvy/496321,sovkombank,5
496319,/bank/sovkombank/otzyvy/496319,sovkombank,5
496316,/bank/sovkombank/otzyvy/496316,sovkombank,5
496315,/bank/sovkombank/otzyvy/496315,sovkombank,5
496314,/bank/sovkombank/otzyvy/496314,sovkombank,5
496313,/bank/sovkombank/otzyvy/496313,sovkombank,5
496312,/bank/sovkombank/otzyvy/496312,sovkombank,5
496311,/bank/sovkombank/otzyvy/496311,sovkombank,5
496309,/bank/uralskij-bank-rekonstrukcii-i-razvitija/otzyvy/496309,uralskij-bank-rekonstrukcii-i-razvitija,5
496307,/bank/sovkombank/otzyvy/496307,sovkombank,5
496306,/bank/investtorgbank/otzyvy/496306,investtorgbank,5
496302,/bank/sovkombank/otzyvy/496302,sovkombank,5
496301,/bank/tinkoff-bank/otzyvy/496301,tinkoff-bank,5
496298,/bank/sovkombank/otzyvy/496298,sovkombank,5
496297,/bank/sovkombank/otzyvy/496297,sovkombank,5
496296,/bank/sovkombank/otzyvy/496296,sovkombank,5
496295,/bank/sovkombank/otzyvy/496295,sovkombank,5
496294,/bank/sovkombank/otzyvy/496294,sovkombank,5
496291,/bank/sovkombank/otzyvy/496291,sovkombank,5
496288,/bank/sovkombank/otzyvy/496288,sovkombank,5
496287,/bank/sovkombank/otzyvy/496287,sovkombank,5
496286,/bank/sovkombank/otzyvy/496286,sovkombank,5
496285,/bank/sovkombank/otzyvy/496285,sovkombank,5
496282,/bank/sovkombank/otzyvy/496282,sovkombank,5
496278,/bank/sovkombank/otzyvy/496278,sovkombank,5
496277,/bank/sovkombank/otzyvy/496277,sovkombank,5
496276,/bank/sovkombank/otzyvy/496276,sovkombank,5
496275,/bank/sovkombank/otzyvy/496275,sovkombank,5
496270,/bank/sovkombank/otzyvy/496270,sovkombank,5
496268,/bank/sovkombank/otzyvy/496268,sovkombank,5
496267,/bank/sovkombank/otzyvy/496267,sovkombank,5
496265,/bank/tinkoff-bank/otzyvy/496265,tinkoff-bank,5
496264,/bank/sovkombank/otzyvy/496264,sovkombank,5
496263,/bank/sovkombank/otzyvy/496263,sovkombank,4
496260,/bank/vtb/otzyvy/496260,vtb,1
496257,/bank/sovkombank/otzyvy/496257,sovkombank,5
496256,/bank/sovkombank/otzyvy/496256,sovkombank,5
496255,/bank/sovkombank/otzyvy/496255,sovkombank,5
496253,/bank/sovkombank/otzyvy/496253,sovkombank,5
496251,/bank/sovkombank/otzyvy/496251,sovkombank,5
496248,/bank/sovkombank/otzyvy/496248,sovkombank,5
496243,/bank/sovkombank/otzyvy/496243,sovkombank,5
496241,/bank/sovkombank/otzyvy/496241,sovkombank,5
496240,/bank/sovkombank/otzyvy/496240,sovkombank,5
496239,/bank/sovkombank/otzyvy/496239,sovkombank,5
496238,/bank/sovkombank/otzyvy/496238,sovkombank,4
496235,/bank/sovkombank/otzyvy/496235,sovkombank,4
496234,/bank/sovkombank/otzyvy/496234,sovkombank,5
496229,/bank/sovkombank/otzyvy/496229,sovkombank,5
496226,/bank/sovkombank/otzyvy/496226,sovkombank,5
496225,/bank/tinkoff-bank/otzyvy/496225,tinkoff-bank,5
496218,/bank/tinkoff-bank/otzyvy/496218,tinkoff-bank,5
496214,/bank/sovkombank/otzyvy/496214,sovkombank,5
496213,/bank/sovkombank/otzyvy/496213,sovkombank,5
496212,/bank/sovkombank/otzyvy/496212,sovkombank,4
496207,/bank/sovkombank/otzyvy/496207,sovkombank,4
496202,/bank/tinkoff-bank/otzyvy/496202,tinkoff-bank,5
496201,/bank/sovkombank/otzyvy/496201,sovkombank,5
496200,/bank/sovkombank/otzyvy/496200,sovkombank,5
496194,/bank/sovkombank/otzyvy/496194,sovkombank,5
496191,/bank/sovkombank/otzyvy/496191,sovkombank,5
496189,/bank/sovkombank/otzyvy/496189,sovkombank,5
496187,/bank/sovkombank/otzyvy/496187,sovkombank,4
496184,/bank/sovkombank/otzyvy/496184,sovkombank,5
496183,/bank/tinkoff-bank/otzyvy/496183,tinkoff-bank,5
496181,/bank/sovkombank/otzyvy/496181,sovkombank,5
496178,/bank/sovkombank/otzyvy/496178,sovkombank,5
496176,/bank/sovkombank/otzyvy/496176,sovkombank,4
496175,/bank/alfa-bank/otzyvy/496175,alfa-bank,1
496174,/bank/sovkombank/otzyvy/496174,sovkombank,5
496173,/bank/tinkoff-bank/otzyvy/496173,tinkoff-bank,5
496171,/bank/sovkombank/otzyvy/496171,sovkombank,5
496168,/bank/sovkombank/otzyvy/496168,sovkombank,5
496165,/bank/sovkombank/otzyvy/496165,sovkombank,5
496161,/bank/sovkombank/otzyvy/496161,sovkombank,5
496159,/bank/sovkombank/otzyvy/496159,sovkombank,5
496157,/bank/sovkombank/otzyvy/496157,sovkombank,5
496154,/bank/sovkombank/otzyvy/496154,sovkombank,5
496151,/bank/sovkombank/otzyvy/496151,sovkombank,5
496146,/bank/sovkombank/otzyvy/496146,sovkombank,5
496144,/bank/sovkombank/otzyvy/496144,sovkombank,5
496143,/bank/tinkoff-bank/otzyvy/496143,tinkoff-bank,5
496141,/bank/sovkombank/otzyvy/496141,sovkombank,5
496140,/bank/tinkoff-bank/otzyvy/496140,tinkoff-bank,5
496139,/bank/otp-bank/otzyvy/496139,otp-bank,1
496137,/bank/sovkombank/otzyvy/496137,sovkombank,5
496131,/bank/sovkombank/otzyvy/496131,sovkombank,5
496130,/bank/sovkombank/otzyvy/496130,sovkombank,5
496129,/bank/sovkombank/otzyvy/496129,sovkombank,5
496128,/bank/sovkombank/otzyvy/496128,sovkombank,5
496125,/bank/tinkoff-bank/otzyvy/496125,tinkoff-bank,5
496124,/bank/sovkombank/otzyvy/496124,sovkombank,5
496122,/bank/sovkombank/otzyvy/496122,sovkombank,5
496121,/bank/sovkombank/otzyvy/496121,sovkombank,5
496119,/bank/sovkombank/otzyvy/496119,sovkombank,5
496118,/bank/sovkombank/otzyvy/496118,sovkombank,5
496115,/bank/sovkombank/otzyvy/496115,sovkombank,5
496114,/bank/sovkombank/otzyvy/496114,sovkombank,5
496113,/bank/sovkombank/otzyvy/496113,sovkombank,5
496112,/bank/sovkombank/otzyvy/496112,sovkombank,5
496109,/bank/sovkombank/otzyvy/496109,sovkombank,5
496108,/bank/sovkombank/otzyvy/496108,sovkombank,5
496105,/bank/sovkombank/otzyvy/496105,sovkombank,5
496104,/bank/sovkombank/otzyvy/496104,sovkombank,5
496102,/bank/sovkombank/otzyvy/496102,sovkombank,5
496099,/bank/sovkombank/otzyvy/496099,sovkombank,5
496096,/bank/sovkombank/otzyvy/496096,sovkombank,5
496095,/bank/sovkombank/otzyvy/496095,sovkombank,5
496094,/bank/sovkombank/otzyvy/496094,sovkombank,5
496091,/bank/sovkombank/otzyvy/496091,sovkombank,4
496089,/bank/sovkombank/otzyvy/496089,sovkombank,5
496087,/bank/sovkombank/otzyvy/496087,sovkombank,5
496086,/bank/sovkombank/otzyvy/496086,sovkombank,5
496084,/bank/sovkombank/otzyvy/496084,sovkombank,5
496083,/bank/sovkombank/otzyvy/496083,sovkombank,5
496082,/bank/sovkombank/otzyvy/496082,sovkombank,5
496077,/bank/sovkombank/otzyvy/496077,sovkombank,5
496075,/bank/sovkombank/otzyvy/496075,sovkombank,5
496074,/bank/sovkombank/otzyvy/496074,sovkombank,5
496073,/bank/sovkombank/otzyvy/496073,sovkombank,5
496070,/bank/rajffajzenbank/otzyvy/496070,rajffajzenbank,1
496069,/bank/sovkombank/otzyvy/496069,sovkombank,5
496068,/bank/sovkombank/otzyvy/496068,sovkombank,5
496066,/bank/sovkombank/otzyvy/496066,sovkombank,5
496065,/bank/sovkombank/otzyvy/496065,sovkombank,4
496064,/bank/gazprombank/otzyvy/496064,gazprombank,1
496063,/bank/sovkombank/otzyvy/496063,sovkombank,5
496062,/bank/sovkombank/otzyvy/496062,sovkombank,5
496061,/bank/sovkombank/otzyvy/496061,sovkombank,4
496060,/bank/sovkombank/otzyvy/496060,sovkombank,5
496059,/bank/sovkombank/otzyvy/496059,sovkombank,5
496058,/bank/sovkombank/otzyvy/496058,sovkombank,5
496057,/bank/sovkombank/otzyvy/496057,sovkombank,5
496056,/bank/sovkombank/otzyvy/496056,sovkombank,5
496055,/bank/sovkombank/otzyvy/496055,sovkombank,5
496054,/bank/sovkombank/otzyvy/496054,sovkombank,5
496052,/bank/sovkombank/otzyvy/496052,sovkombank,5
496051,/bank/sovkombank/otzyvy/496051,sovkombank,5
496050,/bank/sovkombank/otzyvy/496050,sovkombank,5
496049,/bank/sovkombank/otzyvy/496049,sovkombank,5
496048,/bank/sovkombank/otzyvy/496048,sovkombank,5
496047,/bank/sovkombank/otzyvy/496047,sovkombank,5
496045,/bank/sovkombank/otzyvy/496045,sovkombank,5
496044,/bank/sovkombank/otzyvy/496044,sovkombank,5
